endTime,artistName,trackName,msPlayed
2022-09-20 22:19,Stevie Ray Vaughan,Scuttle Buttin',111920
2022-09-20 22:22,Andy Timmons,Electric Gypsy,102918
2022-09-21 01:56,Stevie Ray Vaughan,Scuttle Buttin',746
2022-09-21 02:02,Vinnie Moore,The Maze,310144
2022-09-21 03:15,Stevie Ray Vaughan,Scuttle Buttin',2356
2022-09-21 16:26,Charly García,Piano Bar,291714
2022-09-21 20:38,Vinnie Moore,The Maze,434521
2022-09-21 20:40,Frank Sinatra,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),158878
2022-09-21 20:43,Chet Baker,There Will Never Be Another You - Vocal Version,180626
2022-09-21 20:46,The Greatest Bits,"Dolphin Shoals (From ""Mario Kart 8"")",177412
2022-09-21 20:48,Michael Giacchino,Off to Work,119280
2022-09-21 20:51,Frank Sinatra,Fly Me To The Moon - 2008 Remastered,147520
2022-09-21 20:56,Dizzy Gillespie,On The Sunny Side Of The Street,342891
2022-09-21 21:05,Dexter Gordon,Blue bossa,529600
2022-09-22 14:58,Ray Charles,Georgia on My Mind - Original Master Recording,134624
2022-09-22 14:58,Count Basie,"Li'l Darlin' - Live At The Tropicana Hotel, Las Vegas/1969",1091
2022-09-22 15:02,Ray Charles,Georgia on My Mind - Original Master Recording,217414
2022-09-22 15:07,Count Basie,"Li'l Darlin' - Live At The Tropicana Hotel, Las Vegas/1969",292306
2022-09-22 15:11,Paul Desmond,"The Theme from ""Black Orpheus""",250133
2022-09-22 15:16,Duke Ellington,"Take the ""A"" Train",331800
2022-09-22 15:21,Clifford Brown,Sandu,1068
2022-09-22 15:21,Nat King Cole,Unforgettable,243570
2022-09-22 15:29,The Dave Brubeck Quartet,Take Five,684
2022-09-22 15:29,John La Barbera Big Band,Tiger of San Pedro,2876
2022-09-22 15:29,John Coltrane,Time After Time,461626
2022-09-22 15:33,Chick Corea,Spain - Composite Alternative Take,237586
2022-09-22 15:34,Sonny Rollins,St. Thomas,56180
2022-09-22 15:37,Oscar Peterson Trio,C Jam Blues,203466
2022-09-22 15:40,Chet Baker,But Not For Me - Vocal Version,184466
2022-09-22 15:43,Chet Baker,There Will Never Be Another You - Vocal Version,180626
2022-09-22 15:43,Quincy Jones,Harlem Nocturne,7106
2022-09-22 15:46,Art Tatum,Tea for Two,193866
2022-09-22 15:47,Quincy Jones,Black Orpheus (Manha De Carnaval),38773
2022-09-22 15:51,Oscar Peterson Trio,Georgia On My Mind,223973
2022-09-22 15:51,Bill Evans,Waltz for Debby,29413
2022-09-22 15:54,Quincy Jones,Harlem Nocturne,154720
2022-09-22 15:57,Louis Armstrong,On The Sunny Side Of The Street,179066
2022-09-22 16:03,Dizzy Gillespie,On The Sunny Side Of The Street,342891
2022-09-22 16:06,Frank Sinatra,"New York, New York",210360
2022-09-22 16:11,John La Barbera Big Band,Tiger of San Pedro,266466
2022-09-22 16:12,Pescado Rabioso,Cantata de Puentes Amarillos,313
2022-09-22 16:12,Invisible,Los Libros de la Buena Memoria,743
2022-09-22 16:12,Pescado Rabioso,Cementerio Club,0
2022-09-22 16:12,Luis Alberto Spinetta,Barro Tal Vez,11284
2022-09-22 16:12,Luis Alberto Spinetta,Cancion para los Días de la Vida,963
2022-09-22 16:12,Pescado Rabioso,Post-Crucifixion,2078
2022-09-22 16:12,Clifford Brown,Sandu,54116
2022-09-22 16:12,Luis Alberto Spinetta,Rezo Por Vos,673
2022-09-22 16:12,Almendra,Tema de Pototo (Para Saber Como Es la Soledad),16358
2022-09-22 16:12,Tan Bionica,Beautiful,1335
2022-09-22 16:12,Las Pelotas,Será,1486
2022-09-22 16:13,Luis Alberto Spinetta,Quedándote O Yéndote,16695
2022-09-22 17:59,Luis Alberto Spinetta,Fina Ropa Blanca,231769
2022-09-22 18:02,Luis Alberto Spinetta,Bajan (En Vivo Estadio Vélez Sarsfield) (feat. Gustavo Cerati),225906
2022-09-22 18:08,Invisible,El Anillo del Capitán Beto,306626
2022-09-22 18:10,Almendra,Ana No Duerme,166960
2022-09-22 18:15,Luis Alberto Spinetta,Rezo por Vos (En Vivo Estadio Vélez Sarsfield) (feat. Charly García),272733
2022-09-22 18:19,Pescado Rabioso,Las Habladurias del Mundo,243266
2022-09-22 20:46,Spinetta Jade,Maribel Se Durmió,77355
2022-09-22 21:22,Vinnie Moore,The Maze,521160
2022-09-22 21:22,John Coltrane,Time After Time,3738
2022-09-22 21:22,Chet Baker,Time After Time,2937
2022-09-22 21:27,Chet Baker,Time After Time - Vocal Version,166760
2022-09-22 21:30,Chet Baker,There Will Never Be Another You - Vocal Version,219662
2022-09-22 21:33,John Coltrane Quartet,Nancy (With The Laughing Face),191866
2022-09-22 21:36,Benny Golson,I Remember Clifford,159030
2022-09-22 21:37,Oscar Peterson Trio,Georgia On My Mind,10274
2022-09-22 21:40,Michael Bublé,Georgia on My Mind,177795
2022-09-22 21:43,Ray Charles,Georgia on My Mind,219560
2022-09-22 21:45,Dizzy Gillespie,On The Sunny Side Of The Street,119478
2022-09-22 21:45,Oscar Peterson Trio,All Of Me,801
2022-09-22 21:45,Ray Charles,Unchain My Heart,1137
2022-09-22 21:50,Nat King Cole,Unforgettable,33378
2022-09-23 00:21,Nat King Cole,Unforgettable,593318
2022-09-23 00:25,Nat King Cole Trio,A Portrait Of Jennie,187466
2022-09-23 00:28,Nat King Cole Trio,What'll I Do?,184013
2022-09-23 00:31,Nat King Cole Trio,Lost April,178893
2022-09-23 00:33,Nat King Cole,"Answer Me, My Love",157866
2022-09-23 00:36,Nat King Cole,Hajji Baba (Persian Lament),160799
2022-09-23 00:37,Nat King Cole,Too Young,83835
2022-09-23 11:58,Stevie Ray Vaughan,Scuttle Buttin',0
2022-09-23 11:59,Andy Timmons,Electric Gypsy,0
2022-09-23 12:03,Vulfpeck,Dean Town,213302
2022-09-23 12:08,Steve Vai,The Crying Machine,290826
2022-09-23 12:11,Orianthi,Highly Strung,193345
2022-09-23 19:11,Dirty Loops,Rock You,273120
2022-09-23 19:15,Cory Wong,Follow The Light,244285
2022-09-23 19:21,"Earth, Wind & Fire",Let's Groove,339320
2022-09-23 19:24,Lily Allen,Smile,196893
2022-09-23 19:28,Coldplay,Adventure of a Lifetime,263786
2022-09-23 19:33,Coldplay,Hymn for the Weekend,258266
2022-09-23 19:38,Daft Punk,Instant Crush (feat. Julian Casablancas),337560
2022-09-23 19:41,Billie Eilish,NDA,195776
2022-09-23 22:50,Billie Eilish,Therefore I Am,150274
2022-09-23 22:50,Vinnie Moore,The Maze,2176
2022-09-23 22:50,Vulfpeck,Dean Town,1343
2022-09-24 00:38,Vinnie Moore,The Maze,70229
2022-09-24 02:25,Maluma,Borro Cassette,301
2022-09-24 02:25,WOS,CANGURO,1277
2022-09-24 02:29,Kidd Keo,Dracukeo,928
2022-09-24 02:29,Maluma,Borro Cassette,207306
2022-09-24 02:29,WOS,CULPA,3471
2022-09-24 02:33,NATHY PELUSO,BUENOS AIRES,240315
2022-09-24 02:37,Paulo Londra,Chica Paranormal,221214
2022-09-24 02:37,Paulo Londra,Tal Vez,13318
2022-09-24 02:42,Paulo Londra,Nena Maldición (feat. Lenny Tavárez),283859
2022-09-24 02:46,Paulo Londra,Adan y Eva,258638
2022-09-24 02:46,Duki,Sin Culpa (feat.DrefQuila),7232
2022-09-24 21:56,Vinnie Moore,Rain,262741
2022-09-25 20:15,Maluma,Borro Cassette,1000
2022-09-25 22:29,Vinnie Moore,The Maze,522320
2022-09-25 22:29,Stevie Ray Vaughan,Scuttle Buttin',0
2022-09-26 18:48,Joe Satriani,"Always with Me, Always with You",196649
2022-09-26 21:49,Andy Timmons,Electric Gypsy,273559
2022-09-26 21:49,Steve Vai,The Crying Machine,2474
2022-09-26 21:49,Vulfpeck,Dean Town,3626
2022-09-26 21:49,Orianthi,Highly Strung,3370
2022-09-26 21:49,Santana,Samba Pa Ti,3764
2022-09-26 21:50,Dave Weckl,Higher Ground,2837
2022-09-26 21:50,Rush,YYZ,3050
2022-09-26 21:50,Rush,Limelight,2048
2022-09-26 21:50,Santana,Black Magic Woman - Single Version,1898
2022-09-26 21:50,George Michael,Careless Whisper,2901
2022-09-26 21:56,Stevie Wonder,Isn't She Lovely,394266
2022-09-26 22:00,Joe Satriani,"Always with Me, Always with You",202533
2022-09-26 22:05,Santana,Europa (Earth's Cry Heaven's Smile),305946
2022-09-26 22:10,Vinnie Moore,Rain,266160
2022-09-26 22:18,Vinnie Moore,The Maze,499337
2022-09-27 20:18,Duke Ellington,"Take the ""A"" Train",331800
2022-09-27 20:28,Chick Corea,Spain,590866
2022-09-27 20:32,Ray Charles,Georgia on My Mind - Original Master Recording,217414
2022-09-27 20:34,Frank Sinatra,Fly Me To The Moon - 2008 Remastered,147520
2022-09-27 20:38,John Coltrane,Time After Time,190206
2022-09-27 20:44,Count Basie,"Li'l Darlin' - Live At The Tropicana Hotel, Las Vegas/1969",285354
2022-09-28 03:49,Paulo Londra,Tal Vez,11840
2022-09-28 03:49,Paulo Londra,Nena Maldición (feat. Lenny Tavárez),8448
2022-09-28 03:49,Paulo Londra,Adan y Eva,1514
2022-09-28 03:49,Paulo Londra,Chica Paranormal,1770
2022-09-29 22:45,Andy Timmons,Electric Gypsy,289711
2022-09-29 22:50,Santana,Samba Pa Ti,284800
2022-09-29 22:54,Vulfpeck,Dean Town,213302
2022-09-29 22:59,Steve Vai,The Crying Machine,290826
2022-09-29 23:03,Orianthi,Highly Strung,248066
2022-09-29 23:07,Rush,Limelight,259840
2022-09-29 23:12,Rush,YYZ,265840
2022-09-29 23:13,George Michael,Careless Whisper,37808
2022-10-02 01:44,Duki,Sin Culpa (feat.DrefQuila),244771
2022-10-02 01:47,Duki,Si Te Sentis Sola,178294
2022-10-02 01:50,Bizarrap,"Snow Tha Product: Bzrp Music Sessions, Vol. 39",177442
2022-10-02 01:52,Bizarrap,"Nicky Jam: Bzrp Music Sessions, Vol. 41",158086
2022-10-02 01:53,WOS,MELÓN VINO,20616
2022-10-02 01:53,WOS,FRESCO,696
2022-10-02 01:53,WOS,TERRAZA,278
2022-10-02 01:53,WOS,TERRAZA,1323
2022-10-02 01:56,WOS,MELÓN VINO,176394
2022-10-02 02:00,WOS,TERRAZA,234949
2022-10-02 02:02,WOS,FRESCO,170302
2022-10-02 02:05,Bizarrap,"Aleman: Bzrp Music Sessions, Vol. 15",174178
2022-10-02 02:08,Trueno,Rain,182831
2022-10-02 02:12,Maluma,Borro Cassette,207306
2022-10-02 02:16,WOS,CULPA,215717
2022-10-02 02:18,Kidd Keo,Dracukeo,156110
2022-10-02 02:22,NATHY PELUSO,BUENOS AIRES,240315
2022-10-02 02:25,Duki,Goteo,164457
2022-10-02 02:28,CA7RIEL,OUKE,178263
2022-10-02 02:31,Trueno,Rain,182831
2022-10-02 02:35,Bhavi,Piso,219924
2022-10-02 02:38,Paulo Londra,Chica Paranormal,221083
2022-10-02 02:42,1915,Policía,234675
2022-10-02 02:47,La Vela Puerca,Zafar,262000
2022-10-02 02:50,Bizarrap,"Quevedo: Bzrp Music Sessions, Vol. 52",198937
2022-10-02 02:52,Rels B,cómo dormiste?,112572
2022-10-02 02:55,TINI,La Triple T,167674
2022-10-02 02:58,WOS,ARRANCARMELO,183547
2022-10-02 03:00,WOS,PUAJ (sesión),156665
2022-10-02 03:03,Los Abuelos De La Nada,Mil Horas,168344
2022-10-02 03:06,Duki,Si Te Sentis Sola,178294
2022-10-02 03:09,Bizarrap,"Trueno: Bzrp Music Sessions, Vol. 16",158983
2022-10-02 03:12,Dillom,PELOTUDA,185905
2022-10-02 03:15,Dillom,SIDE,191438
2022-10-02 03:17,Dillom,DUDADE,123093
2022-10-02 03:20,Dillom,OPA,169824
2022-10-02 03:23,WOS,ANDRÓMEDA,171475
2022-10-02 03:27,Babasónicos,Como Eran Las Cosas,240520
2022-10-02 03:29,YSY A,#Ysya2020 Vol. 5 - Silbando,119438
2022-10-02 03:33,Duki,Sin Culpa (feat.DrefQuila),244771
2022-10-02 03:36,Bizarrap,"Eladio Carrion: Bzrp Music Sessions, Vol. 40",164895
2022-10-02 03:39,Paulo Londra,Dímelo,212515
2022-10-02 03:43,WOS,CANGURO,196745
2022-10-02 03:45,Trueno,DANCE CRIP,165019
2022-10-02 03:49,El Cuarteto De Nos,Ya No Sé Que Hacer Conmigo,241501
2022-10-02 03:52,Bizarrap,"YSY A: Bzrp Music Sessions, Vol. 37",156656
2022-10-02 03:56,NATHY PELUSO,VIVIR ASÍ ES MORIR DE AMOR,257379
2022-10-02 03:57,Paulo Londra,Forever Alone,55857
2022-10-02 04:00,WOS,OKUPA,143000
2022-10-02 04:02,Bad Bunny,BOOKER T,156430
2022-10-02 04:05,Duko,Lola,167042
2022-10-02 04:08,Bizarrap,"Dani Ribba: Bzrp Music Sessions, Vol. 24",173251
2022-10-02 04:10,CA7RIEL,McFly,144014
2022-10-02 04:15,Paulo Londra,Tal Vez,263899
2022-10-02 04:17,WOS,CAMBIANDO LA PIEL,158121
2022-10-02 04:21,Marcianos Crew,Colombiana,207000
2022-10-02 04:27,Rodrigo,Ocho Cuarenta,354626
2022-10-02 04:30,Bizarrap,"L-Gante: Bzrp Music Sessions, Vol.38",192347
2022-10-02 04:33,Mesita,Dubai,157732
2022-10-02 04:36,Paulo Londra,Por Eso Vine,178534
2022-10-02 04:39,Calle 13,Muerte En Hawaii,189866
2022-10-02 04:41,YSY A,#Ysya2020 Vol. 1 - Una de Dos,116599
2022-10-02 04:43,WOS,LUZ DELITO,155867
2022-10-02 04:47,Bizarrap,"Trueno: Bzrp Freestyle Sessions, Vol. 6",199391
2022-10-02 04:52,Rodrigo,Soy Cordobes,302800
2022-10-02 04:55,Paulo Londra,Nena Maldición (feat. Lenny Tavárez),227518
2022-10-02 04:58,Duki,GIVENCHY,182610
2022-10-02 05:02,El Cuarteto De Nos,El hijo de Hernández,239293
2022-10-02 05:05,El Kuelgue,Parque Acuático,172646
2022-10-02 05:08,Bizarrap,"Don Patricio: Bzrp Music Sessions, Vol. 25",155964
2022-10-02 05:11,WOS,PURPURA,194181
2022-10-02 05:14,El Reja,Soltero Hasta la Tumba,193813
2022-10-02 05:19,Paulo Londra,Me Tiene Mal,250697
2022-10-02 05:21,Paco Amoroso,Fatal,153033
2022-10-02 05:24,Bizarrap,"Tiago PZK: Bzrp Music Sessions, Vol. 48",160000
2022-10-02 05:28,Paulo Londra,Condenado Para El Millón,222376
2022-10-02 05:31,La Vela Puerca,El Viejo,187066
2022-10-02 05:34,LOUTA,QUEREME,194840
2022-10-02 05:37,Yo.Soy.Rey,Fumando con marcianos,159738
2022-10-02 05:39,Duki,Rockstar,112273
2022-10-02 05:41,Bizarrap,"Asan: Bzrp Music Sessions, Vol. 35",154181
2022-10-02 05:45,Paulo Londra,Adan y Eva,256971
2022-10-02 05:48,Trueno,BIEN O MAL,176629
2022-10-02 05:51,CA7RIEL,BAD BITCH,161290
2022-10-02 05:55,Rels B,A Mí,209680
2022-10-02 05:58,Tan Bionica,Ella,227866
2022-10-02 06:01,Bizarrap,"Nathy Peluso: Bzrp Music Sessions, Vol. 36",171215
2022-10-02 06:04,Paulo Londra,No Puedo,175028
2022-10-02 06:07,Duki,Pintao,167340
2022-10-02 06:10,CA7RIEL,Cono hielo,177806
2022-10-02 06:13,Trueno,FEEL ME??,187331
2022-10-02 06:17,El Cuarteto De Nos,Lo malo de ser bueno,242120
2022-10-02 06:20,Bizarrap,"Ptazeta: Bzrp Music Sessions, Vol. 45",161485
2022-10-02 06:25,John C,C90 - Remix,316000
2022-10-02 06:26,Bandalos Chinos,Mi Fiesta,975
2022-10-02 06:26,Chano,Claramente,29579
2022-10-02 06:29,La Champions Liga,La quiero a ella,181320
2022-10-02 06:32,Supermerk2,Culo Pa 2 Tangas,182000
2022-10-02 06:35,Los Wachiturros,Tirate un paso,184800
2022-10-02 06:38,Yandar & Yostin,Te Pintaron Pajaritos,172558
2022-10-02 06:40,Duki,TOP 5,146815
2022-10-02 06:41,Bizarrap,"Nicki Nicole: Bzrp Music Sessions, Vol. 13",25830
2022-10-02 06:44,Trueno,Rain II,198078
2022-10-02 06:47,Dillom,A$AP,184242
2022-10-02 06:48,Charly García,Yo No Quiero Volverme Tan Loco,2856
2022-10-02 06:48,Childish Gambino,Feels Like Summer,301
2022-10-02 06:48,C. Tangana,Nominao,12887
2022-10-02 06:48,WOS,40,33314
2022-10-02 06:52,Calvin Harris,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",223413
2022-10-02 06:55,Calvin Harris,One Kiss (with Dua Lipa),214846
2022-10-02 06:58,Dua Lipa,Don't Start Now,183290
2022-10-02 07:02,Dua Lipa,Levitating,203807
2022-10-02 07:05,Sean Paul,No Lie,221176
2022-10-02 07:09,Dua Lipa,New Rules,209320
2022-10-02 07:13,Dua Lipa,Break My Heart,221820
2022-10-02 07:17,Dua Lipa,Love Again,258004
2022-10-02 07:20,Dua Lipa,Be the One,202914
2022-10-02 07:23,Charlie Puth,Attention,167694
2022-10-05 00:31,Joe Satriani,"Always with Me, Always with You",203276
2022-10-05 00:36,Santana,Samba Pa Ti,284800
2022-10-05 00:38,Stevie Ray Vaughan,Scuttle Buttin',111920
2022-10-05 00:42,Andy Timmons,Electric Gypsy,273306
2022-10-05 00:46,Vulfpeck,Dean Town,213302
2022-10-05 00:50,Steve Vai,The Crying Machine,290826
2022-10-05 00:55,Vinnie Moore,Rain,266160
2022-10-05 00:58,Santana,Black Magic Woman - Single Version,196466
2022-10-05 01:04,Dave Weckl,Higher Ground,353229
2022-10-05 01:08,Rush,Limelight,259840
2022-10-05 01:13,George Michael,Careless Whisper,300106
2022-10-05 01:19,Santana,Europa (Earth's Cry Heaven's Smile),305946
2022-10-05 01:23,Rush,YYZ,265840
2022-10-05 01:27,Orianthi,Highly Strung,248066
2022-10-05 20:11,Charlie Puth,Attention,208786
2022-10-05 20:15,Michael Jackson,Rock with You - Single Version,220626
2022-10-05 20:20,Drake,Passionfruit,298940
2022-10-05 20:27,Daft Punk,Get Lucky (feat. Pharrell Williams and Nile Rodgers),369626
2022-10-05 20:28,The Weeknd,I Feel It Coming,25288
2022-10-05 20:58,Stevie Wonder,Isn't She Lovely,394066
2022-10-08 18:20,Chet Baker,There Will Never Be Another You - Vocal Version,180626
2022-10-08 18:22,Oscar Peterson,Blue And Sentimental,146093
2022-10-08 18:27,Duke Ellington,Caravan,254906
2022-10-08 18:30,Frank Sinatra,"New York, New York",210360
2022-10-08 18:36,Chick Corea,Spain - Composite Alternative Take,333666
2022-10-08 18:39,Chet Baker,But Not For Me - Vocal Version,184466
2022-10-08 18:41,M.S. Art,The Naked Gun - Main Theme,111084
2022-10-08 18:51,Dexter Gordon,Blue bossa,529600
2022-10-08 18:58,Chet Baker,Autumn Leaves,422640
2022-10-08 19:08,Chick Corea,Spain,590866
2022-10-08 19:30,Bill Evans,Autumn Leaves,662387
2022-10-08 19:35,Louis Armstrong,On The Sunny Side Of The Street,349533
2022-10-08 19:38,Randy Newman,"Monsters, Inc.",126386
2022-10-08 19:40,Frank Sinatra,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),155453
2022-10-08 19:45,Count Basie,"Li'l Darlin' - Live At The Tropicana Hotel, Las Vegas/1969",292306
2022-10-08 19:48,The Greatest Bits,"Dolphin Shoals (From ""Mario Kart 8"")",176661
2022-10-08 19:53,The Cannonball Adderley Quintet,Work Song - Remastered,307626
2022-10-08 19:54,The Dave Brubeck Quartet,Take Five,27601
2022-10-09 23:20,Oscar Peterson Trio,C Jam Blues,112576
2022-10-10 18:39,Oscar Peterson Trio,C Jam Blues,31466
2022-10-10 18:42,Chet Baker,Time After Time - Vocal Version,166760
2022-10-10 18:45,Oscar Peterson,Blue And Sentimental,146093
2022-10-10 18:47,Joseph Kosma,Autumn Leaves,101213
2022-10-10 18:50,Lionel Hampton,A Taste Of Honey,164373
2022-10-10 18:54,The Cannonball Adderley Quintet,Work Song - Remastered,249564
2022-10-10 18:57,Nat King Cole Trio,On The Sunny Side Of The Street - 1993 Digital Remaster,180346
2022-10-10 19:00,Chet Baker,There Will Never Be Another You - Vocal Version,180626
2022-10-10 21:34,Frank Sinatra,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),76428
2022-10-10 21:34,Fleetwood Mac,The Chain - Live 1997; 2018 Remaster,1386
2022-10-10 21:34,Fleetwood Mac,The Chain - 2004 Remaster,448
2022-10-10 21:34,Fleetwood Mac,The Chain - 2004 Remaster,3711
2022-10-10 22:43,Fleetwood Mac,The Chain - Live 1997; 2018 Remaster,323786
2022-10-10 22:46,The Cure,Boys Don't Cry,155973
2022-10-10 22:49,Stevie Wonder,Superstition,4606
2022-10-10 22:49,Pink Floyd,Breathe (In the Air),169534
2022-10-10 22:52,Queen,Killer Queen - Remastered 2011,179600
2022-10-10 22:55,Dire Straits,Sultans Of Swing,180113
2022-10-11 15:53,Elton John,I'm Still Standing,362
2022-10-11 15:53,Elton John,Goodbye Yellow Brick Road - Remastered 2014,831
2022-10-11 15:53,Tears For Fears,Everybody Wants To Rule The World,682
2022-10-11 15:53,Dire Straits,Sultans Of Swing,3306
2022-10-11 15:53,Oscar Peterson Trio,C Jam Blues,3370
2022-10-11 15:53,The Police,Message In A Bottle,1088
2022-10-11 16:02,Dexter Gordon,Blue bossa,529600
2022-10-11 16:05,Frank Sinatra,Strangers In The Night,157866
2022-10-11 16:05,Chet Baker,Autumn Leaves,10560
2022-10-11 16:05,Louis Armstrong,On The Sunny Side Of The Street,10264
2022-10-11 16:05,Michael Giacchino,Life's Incredible Again,1493
2022-10-11 16:11,Dizzy Gillespie,On The Sunny Side Of The Street,342891
2022-10-11 16:11,Frank Sinatra,Strangers In The Night,2016
2022-10-11 16:12,Michael Giacchino,Life's Incredible Again,84173
2022-10-11 16:15,Benny Golson,I Remember Clifford,182426
2022-10-11 16:20,The Cannonball Adderley Quintet,Work Song - Remastered,307626
2022-10-11 16:25,Clifford Brown,Sandu,297040
2022-10-11 16:41,Dexter Gordon,Blue bossa,529600
2022-10-11 16:48,Bill Evans,Autumn Leaves,286164
2022-10-11 17:57,The Clash,London Calling - Remastered,2858
2022-10-11 17:57,The Dave Brubeck Quartet,Take Five,103786
2022-10-11 18:02,Scary Pockets,Dreams,255077
2022-10-11 20:59,Mark Ronson,Uptown Funk (feat. Bruno Mars),148230
2022-10-12 10:32,Philosophize This!,Episode #040 ... Superstition,1953429
2022-10-12 10:36,Scary Pockets,Dreams,255077
2022-10-12 21:11,Scary Pockets,Wonderwall,1221
2022-10-12 21:11,Scary Pockets,I Want It That Way,167276
2022-10-12 21:29,Philosophize This!,Episode #040 ... Superstition,983381
2022-10-13 16:31,Philosophize This!,Episode #041 ... Belief,1497344
2022-10-14 00:03,Santana,Europa (Earth's Cry Heaven's Smile),293093
2022-10-14 00:19,Santana,Flor d'Luna (Moonflower),200608
2022-10-14 10:28,Philosophize This!,Episode #042 ... Optimism,1546752
2022-10-14 10:28,Philosophize This!,Episode #043 ... Tolerance,1109
2022-10-14 10:33,Count Basie,"Li'l Darlin' - Live At The Tropicana Hotel, Las Vegas/1969",292306
2022-10-14 10:33,The Dave Brubeck Quartet,Take Five,3342
2022-10-14 10:46,Santana,I Love You Much Too Much,173184
2022-10-14 15:24,Dizzy Gillespie,A Night In Tunisia,210538
2022-10-14 15:24,Philosophize This!,Episode #043 ... Tolerance,704
2022-10-14 15:25,Philosophize This!,Episode #042 ... Optimism,101802
2022-10-14 16:02,Philosophize This!,Episode #043 ... Tolerance,1895134
2022-10-15 01:38,Philosophize This!,Episode #044 ... Slavery,702595
2022-10-15 01:42,Calvin Harris,One Kiss (with Dua Lipa),214846
